Make,Model,Variant,Transmission,Fuel Type,Price_numeric,Distance_numeric,Age,City
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,464000,3506,5,Mumbai
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,339000,54000,8,Mumbai
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,404000,53142,6,Mumbai
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,348000,25744,8,Mumbai
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,342000,59952,7,Thane
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,610000,5128,1,Thane
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,298000,11321,9,Thane
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,547000,28894,2,Navi
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,321000,37421,8,Thane
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,498000,23043,4,Mumbai
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,551000,10000,3,Mumbai
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,307000,65000,9,Mumbai
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,501000,22897,3,Navi
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,557000,11147,2,Navi
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,457000,30872,4,Thane
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,322000,25000,8,Pune
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,412000,49618,5,Pune
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,415000,30200,5,Pune
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,542000,33852,2,Pune
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,396000,76620,5,Pune
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,302000,24000,9,Pune
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,378000,40000,6,Pune
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,315000,58600,8,Pune
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,362000,91243,6,Pune
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,511000,10143,3,Pune
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,271000,36540,10,Pune
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,415000,35000,5,Sangli
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,495000,38181,3,Pune
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,392000,90561,5,Pune
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,350000,24000,7,Pune
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,417000,37000,5,Pune
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,415000,37000,5,Kolkata
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,438000,70000,4,Pune
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,312000,54200,8,Pune
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,317000,56231,8,Ahmedabad
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,433000,74343,5,Delhi
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,338000,65000,7,Chandigarh
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,375000,41806,6,Hyderabad
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,375000,43407,6,Hyderabad
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,315000,46240,8,Hyderabad
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,549000,15166,2,Kolkata
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,505000,19689,3,Kolkata
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,349000,27000,7,Kolkata
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,444000,52000,4,Kolkata
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,449000,48000,4,Kolkata
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,554000,12431,2,Kolkata
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,556000,12432,2,Kolkata
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,417000,36000,5,Kolkata
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,312000,51000,8,Kolkata
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,410000,53158,5,Kolkata
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,552000,6960,2,Kolkata
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,408000,44265,6,Mumbai
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,419000,16392,6,Mumbai
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,374000,42234,7,Mumbai
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,331000,76727,8,Mumbai
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,380000,27882,7,Mumbai
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,346000,33655,8,Mumbai
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,416000,37817,5,Pune
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,341000,67082,7,Pune
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,266000,37678,10,Pune
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,301000,94780,8,Pune
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,345000,47200,7,Pune
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,358000,8444,7,Pune
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,313000,56485,8,Pune
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,343000,44728,7,Pune
Maruti Suzuki,Celerio,ZXi,Manual,Petrol,337000,63000,7,Pune
Maruti Suzuki,Swift,ZXi,Manual,Petrol,499000,93000,5,Pune
Maruti Suzuki,Swift,ZXi,Manual,Petrol,506000,70000,5,Pune
Maruti Suzuki,Swift,ZXi,Manual,Petrol,473000,49450,6,Pune
Maruti Suzuki,Swift,ZXi,Manual,Petrol,693000,40000,2,Pune
Maruti Suzuki,Baleno,Zeta[2019-2022],Manual,Petrol,569000,44040,5,Ahmedabad
Maruti Suzuki,Baleno,Zeta[2019-2022],Manual,Petrol,526000,50000,6,Ahmedabad
Maruti Suzuki,Baleno,Zeta[2019-2022],Manual,Petrol,627000,31000,4,Ahmedabad
Maruti Suzuki,Baleno,Zeta[2019-2022],Manual,Petrol,626000,23502,5,Bangalore
Maruti Suzuki,Baleno,Zeta[2019-2022],Manual,Petrol,557000,67472,6,Bangalore
Maruti Suzuki,Baleno,Zeta[2019-2022],Manual,Petrol,600000,72065,5,Bangalore
Maruti Suzuki,Baleno,Zeta[2019-2022],Manual,Petrol,679000,20900,4,Bangalore
Maruti Suzuki,Baleno,Zeta[2019-2022],Manual,Petrol,588000,19000,5,Chennai
Maruti Suzuki,Baleno,Zeta[2019-2022],Manual,Petrol,683000,23000,3,Chennai
Maruti Suzuki,Baleno,Zeta[2019-2022],Manual,Petrol,611000,50045,5,Delhi
Maruti Suzuki,Baleno,Zeta[2019-2022],Manual,Petrol,577000,26000,6,Delhi
Maruti Suzuki,Baleno,Zeta[2019-2022],Manual,Petrol,571000,39000,6,Delhi
Maruti Suzuki,Baleno,Zeta[2019-2022],Manual,Petrol,613000,48000,5,Delhi
Maruti Suzuki,Baleno,Zeta[2019-2022],Manual,Petrol,721000,45000,3,Delhi
Maruti Suzuki,Baleno,Zeta[2019-2022],Manual,Petrol,727000,35000,3,Delhi
Maruti Suzuki,Baleno,Zeta[2019-2022],Manual,Petrol,616000,42000,5,Delhi
Maruti Suzuki,Baleno,Zeta[2019-2022],Manual,Petrol,576000,42000,5,Kolkata
Maruti Suzuki,Baleno,Zeta[2019-2022],Manual,Petrol,616000,42500,5,Delhi
Maruti Suzuki,Baleno,Zeta[2019-2022],Manual,Petrol,559000,62500,6,Delhi
Maruti Suzuki,Baleno,Zeta[2019-2022],Manual,Petrol,611000,50000,5,Delhi
Maruti Suzuki,Baleno,Zeta[2019-2022],Manual,Petrol,614000,46000,5,Delhi
Maruti Suzuki,Baleno,Zeta[2019-2022],Manual,Petrol,524000,55078,6,Noida
Maruti Suzuki,Baleno,Zeta[2019-2022],Manual,Petrol,529000,40002,6,Noida
Maruti Suzuki,Baleno,Zeta[2019-2022],Manual,Petrol,626000,32654,4,Ghaziabad
Maruti Suzuki,Baleno,Zeta[2019-2022],Manual,Petrol,572000,40000,5,Lucknow
Maruti Suzuki,Baleno,Zeta[2019-2022],Manual,Petrol,575000,40000,5,Hyderabad
Maruti Suzuki,Baleno,Zeta[2019-2022],Manual,Petrol,577000,40000,5,Kolkata
Maruti Suzuki,Baleno,Zeta[2019-2022],Manual,Petrol,608000,56000,5,Delhi
Maruti Suzuki,Baleno,Zeta[2019-2022],Manual,Petrol,629000,18000,5,Delhi
Maruti Suzuki,Baleno,Zeta[2019-2022],Manual,Petrol,630000,19050,4,Hyderabad
Maruti Suzuki,Baleno,Zeta[2019-2022],Manual,Petrol,675000,30000,3,Hyderabad
Maruti Suzuki,Baleno,Zeta[2019-2022],Manual,Petrol,573000,45000,5,Hyderabad
Maruti Suzuki,Baleno,Zeta[2019-2022],Manual,Petrol,594000,4945,5,Kolkata
Maruti Suzuki,Baleno,Zeta[2019-2022],Manual,Petrol,563000,55040,6,Mumbai
Maruti Suzuki,Baleno,Zeta[2019-2022],Manual,Petrol,613000,46600,5,Mumbai
Maruti Suzuki,Baleno,Zeta[2019-2022],Manual,Petrol,573000,34000,6,Mumbai
Maruti Suzuki,Baleno,Zeta[2019-2022],Manual,Petrol,612000,48365,5,Mumbai
Maruti Suzuki,Baleno,Zeta[2019-2022],Manual,Petrol,570000,42041,5,Thane
Maruti Suzuki,Baleno,Zeta[2019-2022],Manual,Petrol,748000,3500,3,Mumbai
Maruti Suzuki,Baleno,Zeta[2019-2022],Manual,Petrol,745000,8253,3,Mumbai
Maruti Suzuki,Baleno,Zeta[2019-2022],Manual,Petrol,740000,15150,3,Mumbai
Maruti Suzuki,Baleno,Zeta[2019-2022],Manual,Petrol,533000,29847,6,Pune
Maruti Suzuki,Baleno,Zeta[2019-2022],Manual,Petrol,529000,52105,6,Pune
Maruti Suzuki,Baleno,Zeta[2019-2022],Manual,Petrol,684000,15000,3,Pune
Maruti Suzuki,Baleno,Zeta[2019-2022],Manual,Petrol,669000,48000,3,Pune
Maruti Suzuki,Baleno,Zeta[2019-2022],Manual,Petrol,642000,3400,4,Pune
Maruti Suzuki,Baleno,Zeta[2019-2022],Manual,Petrol,660000,23502,5,Bangalore
Maruti Suzuki,Baleno,Zeta[2019-2022],Manual,Petrol,606000,40000,5,Kolkata
Maruti Suzuki,Baleno,Zeta[2019-2022],Manual,Petrol,605000,50000,5,Kolkata
Maruti Suzuki,Baleno,Zeta[2019-2022],Manual,Petrol,622000,46197,6,Mumbai
Maruti Suzuki,Baleno,Zeta[2019-2022],Manual,Petrol,620000,55040,6,Mumbai
Maruti Suzuki,Baleno,Zeta[2019-2022],Manual,Petrol,613000,27231,6,Mumbai
Maruti Suzuki,Baleno,Zeta[2019-2022],Manual,Petrol,661000,48721,5,Mumbai
Maruti Suzuki,Baleno,Zeta[2019-2022],Manual,Petrol,668000,71000,5,Mumbai
Maruti Suzuki,Baleno,Zeta[2019-2022],Manual,Petrol,663000,10000,5,Mumbai
Maruti Suzuki,Baleno,Zeta[2019-2022],Manual,Petrol,564000,52105,6,Pune
Maruti Suzuki,Baleno,Zeta[2019-2022],Manual,Petrol,602000,82000,5,Pune
Maruti Suzuki,Baleno,Zeta[2019-2022],Manual,Petrol,658000,46000,4,Pune
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,444000,58000,8,Ahmedabad
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,503000,65000,6,Ahmedabad
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,662000,12183,3,Ahmedabad
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,611000,19525,4,Ahmedabad
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,439000,80200,8,Ahmedabad
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,644000,43704,3,Ahmedabad
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,520000,23000,7,Bangalore
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,617000,86000,4,Bangalore
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,434000,72978,9,Bangalore
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,473000,52965,8,Bangalore
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,503000,65756,7,Bangalore
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,475000,47679,8,Bangalore
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,499000,75431,7,Bangalore
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,501000,69300,7,Bangalore
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,486000,18000,8,Bangalore
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,508000,52000,7,Bangalore
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,599000,44301,4,Chandigarh
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,649000,31143,3,Chandigarh
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,641000,44058,3,Chandigarh
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,486000,28271,7,Chandigarh
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,483000,28507,7,Chandigarh
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,436000,72251,8,Chennai
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,448000,44946,8,Chennai
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,591000,62832,4,Chennai
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,601000,37137,4,Chennai
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,601000,40108,4,Coimbatore
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,468000,81532,7,Chennai
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,480000,35000,7,Chennai
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,515000,35000,7,Delhi
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,453000,36000,8,Chennai
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,549000,46991,6,Delhi
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,502000,67729,7,Delhi
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,562000,16622,6,Delhi
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,553000,37125,6,Delhi
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,516000,34000,7,Delhi
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,504000,63000,7,Delhi
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,505000,59000,7,Delhi
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,713000,6800,3,Delhi
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,713000,6898,3,Delhi
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,708000,15233,3,Delhi
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,552000,39000,6,Delhi
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,714000,4911,3,Delhi
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,710000,12612,3,Delhi
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,644000,36095,4,Delhi
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,651000,21878,4,Delhi
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,632000,57169,4,Delhi
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,607000,15895,5,Delhi
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,696000,35154,3,Delhi
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,515000,36035,7,Delhi
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,549000,45853,6,Delhi
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,507000,54948,7,Delhi
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,585000,59552,5,Delhi
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,543000,59000,6,Delhi
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,590000,50000,5,Delhi
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,503000,64009,7,Delhi
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,597000,35000,5,Delhi
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,509000,51849,6,Gurgaon
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,448000,48126,8,Ghaziabad
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,513000,59170,6,Faridabad
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,659000,17698,3,Faridabad
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,473000,62000,7,Faridabad
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,588000,60000,4,Ghaziabad
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,602000,39000,4,Ghaziabad
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,602000,39000,4,Hyderabad
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,512000,53000,6,Faridabad
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,501000,69002,7,Delhi
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,654000,17106,4,Delhi
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,501000,69227,7,Delhi
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,516000,33375,7,Delhi
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,495000,83664,7,Delhi
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,471000,58530,8,Delhi
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,545000,54458,6,Delhi
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,593000,43478,5,Delhi
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,553000,36969,6,Delhi
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,644000,34834,4,Delhi
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,703000,24000,3,Delhi
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,464000,79000,7,Gurgaon
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,546000,51748,5,Hyderabad
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,476000,48855,7,Hyderabad
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,499000,78412,6,Hyderabad
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,582000,63400,4,Hyderabad
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,434000,83000,8,Hyderabad
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,600000,30000,4,Hyderabad
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,466000,83252,7,Hyderabad
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,502000,71603,6,Hyderabad
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,430000,105011,8,Hyderabad
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,516000,50000,6,Hyderabad
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,553000,36192,5,Hyderabad
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,470000,72495,7,Hyderabad
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,439000,78363,8,Hyderabad
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,466000,94044,7,Hyderabad
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,657000,23817,3,Hyderabad
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,563000,24199,5,Hyderabad
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,491000,24400,7,Hyderabad
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,477000,50000,7,Hyderabad
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,657000,21000,3,Kolkata
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,516000,40688,6,Kolkata
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,643000,43529,3,Kolkata
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,642000,43346,3,Kolkata
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,657000,25000,3,Kolkata
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,594000,44000,4,Kolkata
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,514000,49177,6,Kolkata
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,473000,57500,7,Kolkata
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,549000,46193,6,Mumbai
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,517000,30500,7,Mumbai
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,602000,24646,5,Mumbai
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,516000,32360,7,Mumbai
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,649000,27000,4,Mumbai
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,495000,83800,7,Mumbai
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,557000,29002,6,Mumbai
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,691000,43965,3,Mumbai
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,506000,57000,7,Mumbai
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,516000,32000,7,Mumbai
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,648000,29085,4,Mumbai
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,552000,56000,5,Thane
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,520000,27021,6,Thane
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,600000,35000,4,Thane
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,550000,48379,5,Thane
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,507000,53969,7,Mumbai
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,509000,49469,7,Mumbai
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,469000,62000,8,Mumbai
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,505000,60000,7,Mumbai
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,562000,18000,6,Mumbai
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,499000,75000,7,Mumbai
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,479000,47000,7,Thane
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,467000,68000,7,Pune
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,512000,60000,6,Pune
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,658000,20000,3,Pune
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,482000,32134,7,Pune
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,442000,55725,8,Pune
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,664000,9524,3,Pune
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,591000,53778,4,Pune
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,608000,22920,4,Pune
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,415000,60000,9,Pune
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,479000,39000,7,Pune
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,616000,60499,7,Ahmedabad
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,634000,58346,4,Ahmedabad
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,614000,97030,7,Ahmedabad
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,695000,36095,4,Delhi
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,688000,21878,4,Delhi
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,641000,43478,5,Delhi
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,620000,47984,8,Delhi
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,562000,54948,7,Delhi
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,752000,39864,3,Delhi
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,691000,25476,4,Delhi
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,604000,54458,6,Delhi
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,688000,72471,4,Delhi
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,604000,45853,6,Delhi
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,691000,74081,4,Delhi
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,693000,34834,4,Delhi
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,561000,66418,7,Delhi
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,683000,44058,3,Chandigarh
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,684000,31143,3,Chandigarh
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,617000,28507,7,Chandigarh
Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Manual,Petrol,631000,74000,4,Chandigarh
